6.500000000000000000e+01,4.598078250885009766e+00,1.499999999999999944e-02,5.999999999999999778e-02
6.600000000000000000e+01,4.596513748168945312e+00,1.000000000000000021e-02,5.000000000000000278e-02
6.700000000000000000e+01,4.601744174957275391e+00,1.499999999999999944e-02,4.499999999999999833e-02
6.800000000000000000e+01,4.605817794799804688e+00,5.000000000000000104e-03,1.049999999999999961e-01
6.900000000000000000e+01,4.596323966979980469e+00,1.499999999999999944e-02,7.499999999999999722e-02
7.000000000000000000e+01,4.608893871307373047e+00,1.499999999999999944e-02,4.499999999999999833e-02
7.100000000000000000e+01,4.606373786926269531e+00,1.499999999999999944e-02,4.499999999999999833e-02
7.200000000000000000e+01,4.598376750946044922e+00,1.499999999999999944e-02,4.000000000000000083e-02
7.300000000000000000e+01,4.602342605590820312e+00,5.000000000000000104e-03,5.000000000000000278e-02
7.400000000000000000e+01,4.608149051666259766e+00,5.000000000000000104e-03,5.999999999999999778e-02
7.500000000000000000e+01,4.603398323059082031e+00,2.000000000000000042e-02,6.500000000000000222e-02
7.600000000000000000e+01,4.604839324951171875e+00,2.000000000000000042e-02,5.500000000000000028e-02
7.700000000000000000e+01,4.595430850982666016e+00,2.500000000000000139e-02,8.500000000000000611e-02
7.800000000000000000e+01,4.603347301483154297e+00,1.000000000000000021e-02,5.000000000000000278e-02
7.900000000000000000e+01,4.586148738861083984e+00,3.500000000000000333e-02,1.000000000000000056e-01
8.000000000000000000e+01,4.608079910278320312e+00,5.000000000000000104e-03,2.500000000000000139e-02
8.100000000000000000e+01,4.595251083374023438e+00,1.000000000000000021e-02,5.999999999999999778e-02
8.200000000000000000e+01,4.591108798980712891e+00,1.499999999999999944e-02,5.500000000000000028e-02
8.300000000000000000e+01,4.590029716491699219e+00,1.499999999999999944e-02,6.500000000000000222e-02
8.400000000000000000e+01,4.605128765106201172e+00,5.000000000000000104e-03,2.999999999999999889e-02
8.500000000000000000e+01,4.605907440185546875e+00,5.000000000000000104e-03,4.499999999999999833e-02
8.600000000000000000e+01,4.589116096496582031e+00,1.499999999999999944e-02,5.000000000000000278e-02
8.700000000000000000e+01,4.608052730560302734e+00,1.499999999999999944e-02,5.500000000000000028e-02
8.800000000000000000e+01,4.597840785980224609e+00,1.499999999999999944e-02,5.000000000000000278e-02
8.900000000000000000e+01,4.589953899383544922e+00,1.000000000000000021e-02,5.500000000000000028e-02
9.000000000000000000e+01,4.578998565673828125e+00,1.499999999999999944e-02,8.500000000000000611e-02
9.100000000000000000e+01,4.581351280212402344e+00,3.500000000000000333e-02,8.500000000000000611e-02
9.200000000000000000e+01,4.585761547088623047e+00,1.000000000000000021e-02,7.000000000000000666e-02
9.300000000000000000e+01,4.579798698425292969e+00,1.000000000000000021e-02,5.000000000000000278e-02
9.400000000000000000e+01,4.602575778961181641e+00,5.000000000000000104e-03,2.500000000000000139e-02
9.500000000000000000e+01,4.593785285949707031e+00,0.000000000000000000e+00,3.500000000000000333e-02
9.600000000000000000e+01,4.614310741424560547e+00,5.000000000000000104e-03,4.000000000000000083e-02
9.700000000000000000e+01,4.546823501586914062e+00,2.000000000000000042e-02,8.000000000000000167e-02
9.800000000000000000e+01,4.607446193695068359e+00,5.000000000000000104e-03,2.500000000000000139e-02
9.900000000000000000e+01,4.590737819671630859e+00,1.000000000000000021e-02,1.499999999999999944e-02
1.000000000000000000e+02,4.575574398040771484e+00,2.500000000000000139e-02,9.500000000000000111e-02
1.010000000000000000e+02,4.589348793029785156e+00,5.000000000000000104e-03,3.500000000000000333e-02
1.020000000000000000e+02,4.585921764373779297e+00,2.000000000000000042e-02,5.000000000000000278e-02
1.030000000000000000e+02,4.562129974365234375e+00,1.499999999999999944e-02,6.500000000000000222e-02
1.040000000000000000e+02,4.568002223968505859e+00,2.000000000000000042e-02,4.499999999999999833e-02
1.050000000000000000e+02,4.562536716461181641e+00,0.000000000000000000e+00,5.999999999999999778e-02
1.060000000000000000e+02,4.538573741912841797e+00,1.000000000000000021e-02,6.500000000000000222e-02
1.070000000000000000e+02,4.544209480285644531e+00,1.499999999999999944e-02,9.500000000000000111e-02
1.080000000000000000e+02,4.619118690490722656e+00,0.000000000000000000e+00,4.000000000000000083e-02
1.090000000000000000e+02,4.585383415222167969e+00,5.000000000000000104e-03,3.500000000000000333e-02
1.100000000000000000e+02,4.567002773284912109e+00,1.000000000000000021e-02,5.999999999999999778e-02
1.110000000000000000e+02,4.588505744934082031e+00,5.000000000000000104e-03,2.999999999999999889e-02
1.120000000000000000e+02,4.558066844940185547e+00,5.000000000000000104e-03,7.499999999999999722e-02
1.130000000000000000e+02,4.563884735107421875e+00,5.000000000000000104e-03,4.499999999999999833e-02
1.140000000000000000e+02,4.542110919952392578e+00,0.000000000000000000e+00,5.500000000000000028e-02
1.150000000000000000e+02,4.552495479583740234e+00,1.499999999999999944e-02,7.499999999999999722e-02
1.160000000000000000e+02,4.533452987670898438e+00,1.000000000000000021e-02,7.499999999999999722e-02
1.170000000000000000e+02,4.601330757141113281e+00,5.000000000000000104e-03,1.499999999999999944e-02
1.180000000000000000e+02,4.576809883117675781e+00,1.499999999999999944e-02,5.000000000000000278e-02
1.190000000000000000e+02,4.570846557617187500e+00,0.000000000000000000e+00,2.999999999999999889e-02
1.200000000000000000e+02,4.586530685424804688e+00,1.000000000000000021e-02,5.999999999999999778e-02
1.210000000000000000e+02,4.571656703948974609e+00,2.500000000000000139e-02,4.499999999999999833e-02
1.220000000000000000e+02,4.582652091979980469e+00,5.000000000000000104e-03,5.999999999999999778e-02
1.230000000000000000e+02,4.571012020111083984e+00,1.499999999999999944e-02,8.000000000000000167e-02
1.240000000000000000e+02,4.575529575347900391e+00,5.000000000000000104e-03,6.500000000000000222e-02
1.250000000000000000e+02,4.571306705474853516e+00,1.499999999999999944e-02,7.499999999999999722e-02
1.260000000000000000e+02,4.555403709411621094e+00,0.000000000000000000e+00,5.000000000000000278e-02
1.270000000000000000e+02,4.572962284088134766e+00,5.000000000000000104e-03,3.500000000000000333e-02
1.280000000000000000e+02,4.522020816802978516e+00,5.000000000000000104e-03,6.500000000000000222e-02
1.290000000000000000e+02,4.576556682586669922e+00,2.000000000000000042e-02,5.000000000000000278e-02
1.300000000000000000e+02,4.548588752746582031e+00,2.500000000000000139e-02,5.500000000000000028e-02
1.310000000000000000e+02,4.556219577789306641e+00,1.000000000000000021e-02,5.500000000000000028e-02
1.320000000000000000e+02,4.556234836578369141e+00,1.000000000000000021e-02,4.499999999999999833e-02
1.330000000000000000e+02,4.568470478057861328e+00,1.000000000000000021e-02,4.499999999999999833e-02
1.340000000000000000e+02,4.549557209014892578e+00,5.000000000000000104e-03,5.000000000000000278e-02
1.350000000000000000e+02,4.566049575805664062e+00,1.499999999999999944e-02,4.499999999999999833e-02
1.360000000000000000e+02,4.536382675170898438e+00,5.000000000000000104e-03,5.500000000000000028e-02
1.370000000000000000e+02,4.541883945465087891e+00,3.500000000000000333e-02,5.500000000000000028e-02
1.380000000000000000e+02,4.571011066436767578e+00,1.000000000000000021e-02,7.499999999999999722e-02
1.390000000000000000e+02,4.546291351318359375e+00,1.499999999999999944e-02,5.000000000000000278e-02
1.400000000000000000e+02,4.569995403289794922e+00,1.000000000000000021e-02,5.000000000000000278e-02
1.410000000000000000e+02,4.579620838165283203e+00,5.000000000000000104e-03,5.500000000000000028e-02
1.420000000000000000e+02,4.528811454772949219e+00,2.000000000000000042e-02,9.500000000000000111e-02
1.430000000000000000e+02,4.568420886993408203e+00,0.000000000000000000e+00,5.999999999999999778e-02
1.440000000000000000e+02,4.555290699005126953e+00,1.499999999999999944e-02,8.000000000000000167e-02
1.450000000000000000e+02,4.532162666320800781e+00,1.499999999999999944e-02,5.000000000000000278e-02
1.460000000000000000e+02,4.535186290740966797e+00,2.000000000000000042e-02,6.500000000000000222e-02
1.470000000000000000e+02,4.592180728912353516e+00,1.000000000000000021e-02,4.499999999999999833e-02
1.480000000000000000e+02,4.596686840057373047e+00,1.000000000000000021e-02,4.000000000000000083e-02
1.490000000000000000e+02,4.559083461761474609e+00,1.000000000000000021e-02,5.999999999999999778e-02
1.500000000000000000e+02,4.567862987518310547e+00,2.000000000000000042e-02,5.500000000000000028e-02
1.510000000000000000e+02,4.534789562225341797e+00,1.499999999999999944e-02,7.499999999999999722e-02
1.520000000000000000e+02,4.583513736724853516e+00,2.000000000000000042e-02,5.999999999999999778e-02
1.530000000000000000e+02,4.573135852813720703e+00,1.499999999999999944e-02,5.999999999999999778e-02
1.540000000000000000e+02,4.563620090484619141e+00,5.000000000000000104e-03,5.500000000000000028e-02
1.550000000000000000e+02,4.556181430816650391e+00,1.499999999999999944e-02,7.000000000000000666e-02
1.560000000000000000e+02,4.559264183044433594e+00,1.499999999999999944e-02,4.499999999999999833e-02
1.570000000000000000e+02,4.531216621398925781e+00,1.000000000000000021e-02,5.000000000000000278e-02
1.580000000000000000e+02,4.563989162445068359e+00,5.000000000000000104e-03,4.499999999999999833e-02
1.590000000000000000e+02,4.537786006927490234e+00,1.000000000000000021e-02,7.000000000000000666e-02
1.600000000000000000e+02,4.559468746185302734e+00,0.000000000000000000e+00,7.000000000000000666e-02
1.610000000000000000e+02,4.507077217102050781e+00,2.000000000000000042e-02,7.499999999999999722e-02
1.620000000000000000e+02,4.551259994506835938e+00,5.000000000000000104e-03,4.000000000000000083e-02
1.630000000000000000e+02,4.509884834289550781e+00,1.000000000000000021e-02,8.999999999999999667e-02
1.640000000000000000e+02,4.516498565673828125e+00,2.000000000000000042e-02,8.000000000000000167e-02
1.650000000000000000e+02,4.593999862670898438e+00,0.000000000000000000e+00,5.500000000000000028e-02
1.660000000000000000e+02,4.550290584564208984e+00,1.000000000000000021e-02,7.000000000000000666e-02
1.670000000000000000e+02,4.551403045654296875e+00,5.000000000000000104e-03,5.999999999999999778e-02
1.680000000000000000e+02,4.563180446624755859e+00,1.000000000000000021e-02,4.000000000000000083e-02
1.690000000000000000e+02,4.515649318695068359e+00,2.999999999999999889e-02,9.500000000000000111e-02
1.700000000000000000e+02,4.520936012268066406e+00,2.500000000000000139e-02,9.500000000000000111e-02
1.710000000000000000e+02,4.561576843261718750e+00,1.000000000000000021e-02,4.000000000000000083e-02
1.720000000000000000e+02,4.580180168151855469e+00,2.000000000000000042e-02,6.500000000000000222e-02
1.730000000000000000e+02,4.531117439270019531e+00,2.000000000000000042e-02,1.000000000000000056e-01
1.740000000000000000e+02,4.567101478576660156e+00,1.000000000000000021e-02,5.999999999999999778e-02
1.750000000000000000e+02,4.539429187774658203e+00,1.000000000000000021e-02,8.000000000000000167e-02
1.760000000000000000e+02,4.536135196685791016e+00,1.499999999999999944e-02,5.500000000000000028e-02
1.770000000000000000e+02,4.542405128479003906e+00,1.000000000000000021e-02,8.000000000000000167e-02
1.780000000000000000e+02,4.578240871429443359e+00,5.000000000000000104e-03,6.500000000000000222e-02
1.790000000000000000e+02,4.609949111938476562e+00,1.000000000000000021e-02,7.000000000000000666e-02
1.800000000000000000e+02,4.576772212982177734e+00,1.499999999999999944e-02,8.500000000000000611e-02
1.810000000000000000e+02,4.546388149261474609e+00,1.000000000000000021e-02,8.000000000000000167e-02
1.820000000000000000e+02,4.535010814666748047e+00,2.000000000000000042e-02,8.500000000000000611e-02
1.830000000000000000e+02,4.551152229309082031e+00,1.499999999999999944e-02,6.500000000000000222e-02
1.840000000000000000e+02,4.565570354461669922e+00,2.500000000000000139e-02,8.500000000000000611e-02
1.850000000000000000e+02,4.520261764526367188e+00,1.000000000000000021e-02,7.000000000000000666e-02
1.860000000000000000e+02,4.537116527557373047e+00,1.000000000000000021e-02,8.000000000000000167e-02
1.870000000000000000e+02,4.543428421020507812e+00,2.500000000000000139e-02,7.000000000000000666e-02
1.880000000000000000e+02,4.532933235168457031e+00,1.499999999999999944e-02,4.499999999999999833e-02
1.890000000000000000e+02,4.534007072448730469e+00,1.499999999999999944e-02,8.500000000000000611e-02
1.900000000000000000e+02,4.552733898162841797e+00,2.000000000000000042e-02,7.499999999999999722e-02
1.910000000000000000e+02,4.517925262451171875e+00,2.000000000000000042e-02,6.500000000000000222e-02
1.920000000000000000e+02,4.572026252746582031e+00,2.000000000000000042e-02,5.500000000000000028e-02
1.930000000000000000e+02,4.572058200836181641e+00,1.499999999999999944e-02,7.000000000000000666e-02
1.940000000000000000e+02,4.544021606445312500e+00,1.000000000000000021e-02,7.499999999999999722e-02
1.950000000000000000e+02,4.542274951934814453e+00,1.499999999999999944e-02,7.000000000000000666e-02
1.960000000000000000e+02,4.505535602569580078e+00,1.000000000000000021e-02,7.499999999999999722e-02
1.970000000000000000e+02,4.572476863861083984e+00,5.000000000000000104e-03,7.499999999999999722e-02
1.980000000000000000e+02,4.549073696136474609e+00,1.499999999999999944e-02,5.999999999999999778e-02
1.990000000000000000e+02,4.593227386474609375e+00,1.499999999999999944e-02,8.999999999999999667e-02
2.000000000000000000e+02,4.570923328399658203e+00,1.499999999999999944e-02,8.000000000000000167e-02
2.010000000000000000e+02,4.548605918884277344e+00,5.000000000000000104e-03,8.999999999999999667e-02
2.020000000000000000e+02,4.554295539855957031e+00,2.000000000000000042e-02,8.000000000000000167e-02
2.030000000000000000e+02,4.550386428833007812e+00,1.499999999999999944e-02,8.500000000000000611e-02
2.040000000000000000e+02,4.577315807342529297e+00,2.000000000000000042e-02,7.499999999999999722e-02
2.050000000000000000e+02,4.558300018310546875e+00,1.000000000000000021e-02,7.000000000000000666e-02
2.060000000000000000e+02,4.551010608673095703e+00,1.000000000000000021e-02,9.500000000000000111e-02
2.070000000000000000e+02,4.531415939331054688e+00,2.500000000000000139e-02,8.500000000000000611e-02
2.080000000000000000e+02,4.553391933441162109e+00,5.000000000000000104e-03,7.000000000000000666e-02
2.090000000000000000e+02,4.498678207397460938e+00,2.500000000000000139e-02,8.999999999999999667e-02
2.100000000000000000e+02,4.557165145874023438e+00,2.000000000000000042e-02,6.500000000000000222e-02
2.110000000000000000e+02,4.559874057769775391e+00,2.000000000000000042e-02,9.500000000000000111e-02
2.120000000000000000e+02,4.503972053527832031e+00,2.500000000000000139e-02,1.049999999999999961e-01
2.130000000000000000e+02,4.503212451934814453e+00,2.500000000000000139e-02,1.000000000000000056e-01
2.140000000000000000e+02,4.509058475494384766e+00,1.499999999999999944e-02,6.500000000000000222e-02
2.150000000000000000e+02,4.533055305480957031e+00,2.999999999999999889e-02,1.250000000000000000e-01
2.160000000000000000e+02,4.529759407043457031e+00,1.000000000000000021e-02,8.999999999999999667e-02
2.170000000000000000e+02,4.514075756072998047e+00,1.499999999999999944e-02,1.049999999999999961e-01
2.180000000000000000e+02,4.506650447845458984e+00,4.000000000000000083e-02,8.999999999999999667e-02
2.190000000000000000e+02,4.531326293945312500e+00,0.000000000000000000e+00,7.000000000000000666e-02
2.200000000000000000e+02,4.539772510528564453e+00,1.000000000000000021e-02,7.000000000000000666e-02
2.210000000000000000e+02,4.502439022064208984e+00,5.000000000000000104e-03,8.000000000000000167e-02
2.220000000000000000e+02,4.504297256469726562e+00,2.000000000000000042e-02,8.999999999999999667e-02
2.230000000000000000e+02,4.495097160339355469e+00,1.499999999999999944e-02,7.499999999999999722e-02
2.240000000000000000e+02,4.514168262481689453e+00,3.500000000000000333e-02,1.100000000000000006e-01
2.250000000000000000e+02,4.490709304809570312e+00,1.499999999999999944e-02,7.000000000000000666e-02
2.260000000000000000e+02,4.540213108062744141e+00,1.000000000000000021e-02,7.000000000000000666e-02
2.270000000000000000e+02,4.531266689300537109e+00,2.000000000000000042e-02,7.499999999999999722e-02
2.280000000000000000e+02,4.530268669128417969e+00,1.000000000000000021e-02,4.499999999999999833e-02
2.290000000000000000e+02,4.484508037567138672e+00,3.500000000000000333e-02,7.499999999999999722e-02
2.300000000000000000e+02,4.536962985992431641e+00,2.500000000000000139e-02,9.500000000000000111e-02
2.310000000000000000e+02,4.574619293212890625e+00,2.500000000000000139e-02,7.000000000000000666e-02
2.320000000000000000e+02,4.538148403167724609e+00,2.000000000000000042e-02,1.100000000000000006e-01
2.330000000000000000e+02,4.479293823242187500e+00,1.499999999999999944e-02,9.500000000000000111e-02
2.340000000000000000e+02,4.522207260131835938e+00,2.500000000000000139e-02,1.100000000000000006e-01
2.350000000000000000e+02,4.494241714477539062e+00,5.000000000000000278e-02,1.049999999999999961e-01
2.360000000000000000e+02,4.536140441894531250e+00,2.500000000000000139e-02,1.000000000000000056e-01
2.370000000000000000e+02,4.589967250823974609e+00,5.000000000000000104e-03,3.500000000000000333e-02
2.380000000000000000e+02,4.574078559875488281e+00,5.000000000000000104e-03,9.500000000000000111e-02
2.390000000000000000e+02,4.532666206359863281e+00,1.499999999999999944e-02,8.500000000000000611e-02
2.400000000000000000e+02,4.557490825653076172e+00,2.999999999999999889e-02,8.000000000000000167e-02
2.410000000000000000e+02,4.530921459197998047e+00,2.500000000000000139e-02,1.049999999999999961e-01
2.420000000000000000e+02,4.523064136505126953e+00,2.500000000000000139e-02,6.500000000000000222e-02
2.430000000000000000e+02,4.494554042816162109e+00,1.000000000000000021e-02,7.000000000000000666e-02
2.440000000000000000e+02,4.554775238037109375e+00,5.000000000000000104e-03,8.000000000000000167e-02
2.450000000000000000e+02,4.567949295043945312e+00,2.999999999999999889e-02,9.500000000000000111e-02
2.460000000000000000e+02,4.561662673950195312e+00,2.999999999999999889e-02,8.000000000000000167e-02
2.470000000000000000e+02,4.550351619720458984e+00,1.000000000000000021e-02,8.999999999999999667e-02
2.480000000000000000e+02,4.569992065429687500e+00,3.500000000000000333e-02,1.100000000000000006e-01
2.490000000000000000e+02,4.544138908386230469e+00,1.499999999999999944e-02,8.999999999999999667e-02
2.500000000000000000e+02,4.515133857727050781e+00,2.000000000000000042e-02,8.999999999999999667e-02
2.510000000000000000e+02,4.520387172698974609e+00,1.499999999999999944e-02,1.000000000000000056e-01
2.520000000000000000e+02,4.513348102569580078e+00,2.000000000000000042e-02,5.000000000000000278e-02
2.530000000000000000e+02,4.531500816345214844e+00,2.000000000000000042e-02,8.999999999999999667e-02
2.540000000000000000e+02,4.486911773681640625e+00,3.500000000000000333e-02,7.499999999999999722e-02
2.550000000000000000e+02,4.491355419158935547e+00,2.000000000000000042e-02,1.049999999999999961e-01
2.560000000000000000e+02,4.482219219207763672e+00,1.000000000000000021e-02,8.999999999999999667e-02
2.570000000000000000e+02,4.461121559143066406e+00,2.500000000000000139e-02,1.199999999999999956e-01
2.580000000000000000e+02,4.547612667083740234e+00,1.499999999999999944e-02,8.000000000000000167e-02
2.590000000000000000e+02,4.490663528442382812e+00,4.499999999999999833e-02,1.000000000000000056e-01
2.600000000000000000e+02,4.510217666625976562e+00,1.000000000000000021e-02,8.000000000000000167e-02
2.610000000000000000e+02,4.514077663421630859e+00,5.000000000000000104e-03,7.499999999999999722e-02
2.620000000000000000e+02,4.536041736602783203e+00,1.000000000000000021e-02,9.500000000000000111e-02
2.630000000000000000e+02,4.546243190765380859e+00,3.500000000000000333e-02,8.000000000000000167e-02
2.640000000000000000e+02,4.540747642517089844e+00,2.000000000000000042e-02,8.500000000000000611e-02
2.650000000000000000e+02,4.513846397399902344e+00,2.500000000000000139e-02,8.999999999999999667e-02
2.660000000000000000e+02,4.538434505462646484e+00,5.000000000000000104e-03,8.500000000000000611e-02
2.670000000000000000e+02,4.488688945770263672e+00,2.999999999999999889e-02,8.999999999999999667e-02
2.680000000000000000e+02,4.518055915832519531e+00,1.499999999999999944e-02,6.500000000000000222e-02
2.690000000000000000e+02,4.519499301910400391e+00,2.500000000000000139e-02,8.000000000000000167e-02
2.700000000000000000e+02,4.561157703399658203e+00,1.499999999999999944e-02,8.999999999999999667e-02
2.710000000000000000e+02,4.544764995574951172e+00,2.000000000000000042e-02,8.999999999999999667e-02
2.720000000000000000e+02,4.505619525909423828e+00,4.000000000000000083e-02,1.199999999999999956e-01
2.730000000000000000e+02,4.508172512054443359e+00,2.500000000000000139e-02,1.049999999999999961e-01
2.740000000000000000e+02,4.593416213989257812e+00,1.000000000000000021e-02,5.999999999999999778e-02
2.750000000000000000e+02,4.573177337646484375e+00,1.499999999999999944e-02,5.000000000000000278e-02
2.760000000000000000e+02,4.528606414794921875e+00,2.000000000000000042e-02,1.250000000000000000e-01
2.770000000000000000e+02,4.499394893646240234e+00,1.499999999999999944e-02,9.500000000000000111e-02
2.780000000000000000e+02,4.515355110168457031e+00,2.500000000000000139e-02,8.500000000000000611e-02
2.790000000000000000e+02,4.511122226715087891e+00,3.500000000000000333e-02,1.049999999999999961e-01
2.800000000000000000e+02,4.515588283538818359e+00,5.000000000000000104e-03,1.000000000000000056e-01
2.810000000000000000e+02,4.532310962677001953e+00,2.000000000000000042e-02,1.199999999999999956e-01
2.820000000000000000e+02,4.463127613067626953e+00,2.500000000000000139e-02,8.000000000000000167e-02
2.830000000000000000e+02,4.616392135620117188e+00,1.000000000000000021e-02,5.999999999999999778e-02
2.840000000000000000e+02,4.529350757598876953e+00,2.000000000000000042e-02,6.500000000000000222e-02
2.850000000000000000e+02,4.547941207885742188e+00,4.000000000000000083e-02,1.350000000000000089e-01
2.860000000000000000e+02,4.573610305786132812e+00,2.500000000000000139e-02,1.049999999999999961e-01
2.870000000000000000e+02,4.584942340850830078e+00,1.499999999999999944e-02,8.999999999999999667e-02
2.880000000000000000e+02,4.539076805114746094e+00,2.000000000000000042e-02,9.500000000000000111e-02
2.890000000000000000e+02,4.522197246551513672e+00,2.999999999999999889e-02,8.000000000000000167e-02
2.900000000000000000e+02,4.494980335235595703e+00,2.999999999999999889e-02,1.150000000000000050e-01
2.910000000000000000e+02,4.550772190093994141e+00,1.000000000000000021e-02,1.000000000000000056e-01
